	Row.names	domain	phylum	class	order	family	genus	species	LBT-5	LBT-7	LBT-90	LBT-92	LBT-94	LBT-97	LBT89	LBT96	EPR-BT43	EPR-BT44	EPR-BT50	EPR-BT51	EPR-BT65	EPR-BT66	EPR-BT71
179	ASV_10158	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
180	ASV_10159	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	NA	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2
181	ASV_1016	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	1045	185	90	46	9	141
182	ASV_10160	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	ASV_10161	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Fuerstia	NA	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0
184	ASV_10162	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	ASV_10163	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	ASV_10164	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	ASV_10165	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3
188	ASV_10166	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
189	ASV_10167	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	ASV_10168	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	8	0	0	10	1
191	ASV_10169	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NA	0	0	0	0	0	0	0	0	0	0	0	23	9	9	0
192	ASV_1017	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	NA	0	0	0	0	0	0	0	0	0	16	0	0	1	0	23
193	ASV_10170	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
194	ASV_10171	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	ASV_10172	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0
196	ASV_10173	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
197	ASV_10174	Bacteria	Verrucomicrobiota	Lentisphaeria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	ASV_10175	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts_2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
199	ASV_10176	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsa	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	ASV_10177	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsa	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201	ASV_10178	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	3	0	0	0	2	4
202	ASV_10179	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	ASV_1018	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Nitratifractor	NA	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0
204	ASV_10180	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	ASV_10181	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
206	ASV_10182	Bacteria	NB1-j	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	ASV_10183	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7 clade	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	ASV_10184	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	ASV_10185	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	14	0	0	0	17	0
210	ASV_10186	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	ASV_10187	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	ASV_10188	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	ASV_10189	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	ASV_1019	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA	NA	570	1491	0	0	0	0	24	0	0	0	0	0	0	0	0
215	ASV_10190	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA	0	0	0	0	0	0	0	0	0	5	0	0	2	5	0
216	ASV_10191	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	5	0	2	0	23	0
217	ASV_10192	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	ASV_10193	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	3	8	13	0	0	0
219	ASV_10194	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	ASV_10195	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	ASV_10196	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
222	ASV_10197	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	6	8	3	0	27	0
223	ASV_10198	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0
224	ASV_10199	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	ASV_102	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	3	0	0	4	0	0	0	0	0	54	110	44	9	19	4
226	ASV_1020	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	54	54	32	52	8	27
227	ASV_10200	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	NA	0	0	0	0	0	0	0	0	0	0	5	25	0	3	0
228	ASV_10201	Bacteria	Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	ASV_10202	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	ASV_10203	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	ASV_10204	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0
232	ASV_10205	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05 cluster	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
233	ASV_10206	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
234	ASV_10207	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
235	ASV_10208	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	ASV_10209	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	ASV_1021	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	NA	0	0	0	0	0	0	0	0	0	4	4	0	9	0	9
238	ASV_10210	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Nitratiruptoraceae	Nitratiruptor	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	ASV_10211	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	ASV_10212	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	ASV_10213	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	ASV_10214	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	ASV_10215	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	ASV_10216	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	ASV_10217	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	ASV_10218	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	ASV_10219	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA	0	9	4	7	1	0	0	0	0	0	0	0	0	0	0
248	ASV_1022	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA	NA	51	217	39	65	205	109	12	199	0	0	0	0	0	0	0
249	ASV_10220	NA	NA	NA	NA	NA	NA	NA	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
250	ASV_10221	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Caldithrix	NA	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
251	ASV_10222	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA	NA	2	10	3	14	3	3	0	0	0	0	0	0	0	0	0
252	ASV_10223	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	ASV_10224	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	ASV_10225	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family_4	Marinicella	NA	6	16	2	1	0	0	0	0	0	0	0	0	0	0	0
255	ASV_10226	NA	NA	NA	NA	NA	NA	NA	18	20	0	0	0	0	0	0	0	0	0	0	0	0	0
256	ASV_10227	Bacteria	Planctomycetota	Pla4 lineage	NA	NA	NA	NA	0	18	0	13	0	0	0	0	0	0	0	0	0	0	0
257	ASV_10228	NA	NA	NA	NA	NA	NA	NA	1	0	4	0	16	4	0	0	0	0	0	0	0	0	0
258	ASV_10229	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
259	ASV_1023	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA	0	0	0	0	0	0	0	0	0	0	363	502	539	208	80
260	ASV_10230	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC AAA164-E04	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	ASV_10231	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	ASV_10232	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0
263	ASV_10233	Bacteria	Planctomycetota	NA	NA	NA	NA	NA	1	0	7	11	5	0	0	0	0	0	0	0	0	5	0
264	ASV_10234	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
265	ASV_10235	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	ASV_10236	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	NA	4	0	8	0	0	0	0	0	0	0	3	3	0	17	0
267	ASV_10237	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA	0	0	0	8	0	0	0	0	0	1	0	14	4	0	0
268	ASV_10238	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
269	ASV_10239	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
270	ASV_1024	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	ASV_10240	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1
272	ASV_10241	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	ASV_10242	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
274	ASV_10243	Bacteria	Campilobacterota	Campylobacteria	Nautiliales	Nautiliaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	ASV_10244	Bacteria	Campilobacterota	Desulfurellia	Desulfurellales	Hippeaceae	Hippea	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	ASV_10245	Bacteria	Campilobacterota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	ASV_10246	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	ASV_10247	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	ASV_10248	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
280	ASV_10249	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
281	ASV_1025	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	NA	0	0	0	0	0	0	0	0	0	0	0	0	13	6	118
282	ASV_10250	Bacteria	Desulfobacterota	Desulfuromonadia	NA	Desulfuromonadaceae	Desulfuromonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	ASV_10251	Bacteria	Spirochaetota	MVP-15	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	ASV_10252	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285	ASV_10253	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286	ASV_10254	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	ASV_10255	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	ASV_10256	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289	ASV_10257	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	ASV_10258	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	ASV_10259	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	2	0	0	4	0
292	ASV_1026	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Marine Methylotrophic Group 2	NA	0	0	0	0	0	0	0	0	0	50	8	0	13	278	58
293	ASV_10260	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	ASV_10261	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC AAA286-E23	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	ASV_10262	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	ASV_10263	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	ASV_10264	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298	ASV_10265	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	ASV_10266	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	ASV_10267	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
301	ASV_10268	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
302	ASV_10269	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	ASV_1027	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0
304	ASV_10270	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	ASV_10271	Bacteria	Planctomycetota	Phycisphaerae	Amsterdam-1B-07	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	ASV_10272	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	ASV_10273	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	8	4	3	7	0
308	ASV_10274	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	40	0	6	0	0	0
309	ASV_10275	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	ASV_10276	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	ASV_10277	Bacteria	NB1-j	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	ASV_10278	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
313	ASV_10279	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	4	16	8	4	11	0
314	ASV_1028	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	ASV_10280	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Candidatus Obscuribacter	NA	0	0	0	0	0	0	0	0	0	0	0	5	2	16	0
316	ASV_10281	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0
317	ASV_10282	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	ASV_10283	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
319	ASV_10284	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	A714019	NA	7	0	11	12	6	0	0	0	0	0	0	0	0	0	0
320	ASV_10285	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Caldithrix	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	ASV_10286	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	ASV_10287	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	ASV_10288	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	7	3	4	0	0	0	0	0	0	0	0	0	0	0	0
324	ASV_10289	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	ASV_1029	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsa	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	ASV_10290	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	ASV_10291	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	ASV_10292	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	ASV_10293	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	ASV_10294	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	ASV_10295	NA	NA	NA	NA	NA	NA	NA	6	6	0	10	0	0	0	0	0	0	0	0	0	0	0
332	ASV_10296	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA	0	1	4	16	0	0	0	0	0	0	0	0	0	0	0
333	ASV_10297	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	6	9	2	0	0	0	0	0	0	0	0	0	0	0	0
334	ASV_10298	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335	ASV_10299	Bacteria	Myxococcota	Polyangia	VHS-B4-70	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	ASV_103	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA	0	195	0	0	0	0	12	103	0	190	130	148	42	297	0
337	ASV_1030	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Aliikangiella	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	ASV_10300	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	ASV_10301	NA	NA	NA	NA	NA	NA	NA	0	17	0	8	0	0	0	0	0	0	0	0	0	0	0
340	ASV_10302	NA	NA	NA	NA	NA	NA	NA	5	10	3	1	1	0	0	0	0	0	0	0	0	0	0
341	ASV_10303	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	16	6	17	7	0	0	0	0	0	0	0	0	0
342	ASV_10304	Bacteria	NB1-j	NA	NA	NA	NA	NA	0	0	32	15	0	0	0	0	0	0	0	0	0	0	0
343	ASV_10305	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	NA	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
344	ASV_10306	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345	ASV_10307	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Galenea	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	ASV_10308	Bacteria	Desulfobacterota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermosulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347	ASV_10309	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
348	ASV_1031	Bacteria	Desulfobacterota	Desulfuromonadia	NA	Geopsychrobacteraceae	Desulfuromusa	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	ASV_10310	NA	NA	NA	NA	NA	NA	NA	0	5	0	0	0	0	0	0	0	0	1	0	0	6	0
350	ASV_10311	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	ASV_10312	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	ASV_10313	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0
353	ASV_10314	Bacteria	Nitrospirota	BMS9AB35	NA	NA	NA	NA	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0
354	ASV_10315	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	ASV_10316	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
